"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-South","13.04.2016 16:00 - 13.04.2016 17:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","109","30","n/e","n/e","288","n/e","801","3","n/e","1937"
"BZN|IT-South","13.04.2016 17:00 - 13.04.2016 18:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","68","n/e","n/e","292","n/e","462","3","n/e","1908"
"BZN|IT-South","13.04.2016 18:00 - 13.04.2016 19:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","70","69","n/e","n/e","320","n/e","196","3","n/e","1672"
"BZN|IT-South","13.04.2016 19:00 - 13.04.2016 20:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","422","69","n/e","n/e","357","n/e","20","3","n/e","1578"
"BZN|IT-South","13.04.2016 20:00 - 13.04.2016 21:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","419","99","n/e","n/e","380","n/e","0","3","n/e","1508"
"BZN|IT-South","13.04.2016 21:00 - 13.04.2016 22:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","448","101","n/e","n/e","386","n/e","0","3","n/e","1463"
"BZN|IT-South","13.04.2016 22:00 - 13.04.2016 23:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","404","71","n/e","n/e","368","n/e","0","3","n/e","1550"
"BZN|IT-South","13.04.2016 23:00 - 14.04.2016 00:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","91","71","n/e","n/e","358","n/e","0","3","n/e","1458"
"BZN|IT-South","14.04.2016 00:00 - 14.04.2016 01:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","0","n/e","n/e","358","n/e","0","3","n/e","1774"
"BZN|IT-South","14.04.2016 01:00 - 14.04.2016 02:00 (CET)","90","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","0","n/e","n/e","337","n/e","0","2","n/e","1919"
"BZN|IT-South","14.04.2016 02:00 - 14.04.2016 03:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","62","0","n/e","n/e","337","n/e","0","2","n/e","1796"
"BZN|IT-South","14.04.2016 03:00 - 14.04.2016 04:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","70","0","n/e","n/e","336","n/e","0","3","n/e","1917"
"BZN|IT-South","14.04.2016 04:00 - 14.04.2016 05:00 (CET)","90","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71","0","n/e","n/e","336","n/e","0","3","n/e","1783"
"BZN|IT-South","14.04.2016 05:00 - 14.04.2016 06:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","0","n/e","n/e","336","n/e","0","3","n/e","1898"
"BZN|IT-South","14.04.2016 06:00 - 14.04.2016 07:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","0","n/e","n/e","334","n/e","6","2","n/e","1961"
"BZN|IT-South","14.04.2016 07:00 - 14.04.2016 08:00 (CET)","90","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","74","0","n/e","n/e","329","n/e","223","3","n/e","1833"
"BZN|IT-South","14.04.2016 08:00 - 14.04.2016 09:00 (CET)","90","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","323","30","n/e","n/e","312","n/e","767","2","n/e","1674"
"BZN|IT-South","14.04.2016 09:00 - 14.04.2016 10:00 (CET)","93","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","78","31","n/e","n/e","298","n/e","1367","3","n/e","1791"
"BZN|IT-South","14.04.2016 10:00 - 14.04.2016 11:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","33","n/e","n/e","308","n/e","1848","3","n/e","1787"
"BZN|IT-South","14.04.2016 11:00 - 14.04.2016 12:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","33","n/e","n/e","309","n/e","2062","3","n/e","1772"
"BZN|IT-South","14.04.2016 12:00 - 14.04.2016 13:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","64","33","n/e","n/e","310","n/e","2147","2","n/e","1837"
"BZN|IT-South","14.04.2016 13:00 - 14.04.2016 14:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","33","n/e","n/e","310","n/e","2159","3","n/e","1733"
"BZN|IT-South","14.04.2016 14:00 - 14.04.2016 15:00 (CET)","95","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","113","32","n/e","n/e","295","n/e","2095","3","n/e","1409"
"BZN|IT-South","14.04.2016 15:00 - 14.04.2016 16:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","99","32","n/e","n/e","308","n/e","1807","3","n/e","1400"
"BZN|IT-South","14.04.2016 16:00 - 14.04.2016 17:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80","30","n/e","n/e","324","n/e","1362","3","n/e","1282"
"BZN|IT-South","14.04.2016 17:00 - 14.04.2016 18:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","59","30","n/e","n/e","312","n/e","757","3","n/e","1262"
"BZN|IT-South","14.04.2016 18:00 - 14.04.2016 19:00 (CET)","88","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","76","30","n/e","n/e","319","n/e","158","3","n/e","982"
"BZN|IT-South","14.04.2016 19:00 - 14.04.2016 20:00 (CET)","81","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","449","133","n/e","n/e","357","n/e","4","3","n/e","788"
"BZN|IT-South","14.04.2016 20:00 - 14.04.2016 21:00 (CET)","67","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","471","106","n/e","n/e","381","n/e","0","3","n/e","606"
"BZN|IT-South","14.04.2016 21:00 - 14.04.2016 22:00 (CET)","62","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","407","34","n/e","n/e","385","n/e","0","3","n/e","485"
"BZN|IT-South","14.04.2016 22:00 - 14.04.2016 23:00 (CET)","68","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","403","32","n/e","n/e","374","n/e","0","3","n/e","448"
"BZN|IT-South","14.04.2016 23:00 - 15.04.2016 00:00 (CET)","67","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","89","33","n/e","n/e","352","n/e","0","3","n/e","373"
"BZN|IT-South","15.04.2016 00:00 - 15.04.2016 01:00 (CET)","87","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","169","3","n/e","n/e","382","n/e","0","3","n/e","359"
"BZN|IT-South","15.04.2016 01:00 - 15.04.2016 02:00 (CET)","84","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","0","n/e","n/e","366","n/e","0","3","n/e","379"
"BZN|IT-South","15.04.2016 02:00 - 15.04.2016 03:00 (CET)","86","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","0","n/e","n/e","356","n/e","0","2","n/e","329"
"BZN|IT-South","15.04.2016 03:00 - 15.04.2016 04:00 (CET)","85","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","0","n/e","n/e","350","n/e","0","3","n/e","251"
"BZN|IT-South","15.04.2016 04:00 - 15.04.2016 05:00 (CET)","87","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","0","n/e","n/e","351","n/e","0","3","n/e","222"
"BZN|IT-South","15.04.2016 05:00 - 15.04.2016 06:00 (CET)","86","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66","0","n/e","n/e","355","n/e","0","3","n/e","206"
"BZN|IT-South","15.04.2016 06:00 - 15.04.2016 07:00 (CET)","84","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","0","n/e","n/e","368","n/e","12","3","n/e","276"
"BZN|IT-South","15.04.2016 07:00 - 15.04.2016 08:00 (CET)","82","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","0","n/e","n/e","376","n/e","321","2","n/e","308"
"BZN|IT-South","15.04.2016 08:00 - 15.04.2016 09:00 (CET)","91","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","147","29","n/e","n/e","392","n/e","940","2","n/e","247"
"BZN|IT-South","15.04.2016 09:00 - 15.04.2016 10:00 (CET)","96","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","31","n/e","n/e","384","n/e","1492","2","n/e","168"
"BZN|IT-South","15.04.2016 10:00 - 15.04.2016 11:00 (CET)","99","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","78","33","n/e","n/e","385","n/e","1884","2","n/e","155"
"BZN|IT-South","15.04.2016 11:00 - 15.04.2016 12:00 (CET)","100","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","70","33","n/e","n/e","376","n/e","2128","2","n/e","223"
"BZN|IT-South","15.04.2016 12:00 - 15.04.2016 13:00 (CET)","102","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","33","n/e","n/e","357","n/e","2204","3","n/e","308"
"BZN|IT-South","15.04.2016 13:00 - 15.04.2016 14:00 (CET)","102","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","33","n/e","n/e","349","n/e","2247","3","n/e","347"
"BZN|IT-South","15.04.2016 14:00 - 15.04.2016 15:00 (CET)","105","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","62","32","n/e","n/e","332","n/e","2148","2","n/e","508"
"BZN|IT-South","15.04.2016 15:00 - 15.04.2016 16:00 (CET)","96","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","32","n/e","n/e","333","n/e","1851","2","n/e","692"
"BZN|IT-South","15.04.2016 16:00 - 15.04.2016 17:00 (CET)","96","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71","30","n/e","n/e","338","n/e","1391","3","n/e","715"
"BZN|IT-South","15.04.2016 17:00 - 15.04.2016 18:00 (CET)","87","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","30","n/e","n/e","368","n/e","812","3","n/e","821"
"BZN|IT-South","15.04.2016 18:00 - 15.04.2016 19:00 (CET)","80","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","81","30","n/e","n/e","348","n/e","248","3","n/e","796"
"BZN|IT-South","15.04.2016 19:00 - 15.04.2016 20:00 (CET)","80","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","60","n/e","n/e","385","n/e","11","3","n/e","856"
"BZN|IT-South","15.04.2016 20:00 - 15.04.2016 21:00 (CET)","65","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","413","63","n/e","n/e","371","n/e","0","3","n/e","912"
"BZN|IT-South","15.04.2016 21:00 - 15.04.2016 22:00 (CET)","65","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","244","33","n/e","n/e","369","n/e","0","3","n/e","905"
"BZN|IT-South","15.04.2016 22:00 - 15.04.2016 23:00 (CET)","65","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","32","n/e","n/e","353","n/e","0","3","n/e","1035"
"BZN|IT-South","15.04.2016 23:00 - 16.04.2016 00:00 (CET)","71","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","32","n/e","n/e","337","n/e","0","3","n/e","1123"
"BZN|IT-South","16.04.2016 00:00 - 16.04.2016 01:00 (CET)","100","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","351","0","n/e","n/e","357","n/e","0","3","n/e","1399"
"BZN|IT-South","16.04.2016 01:00 - 16.04.2016 02:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","77","0","n/e","n/e","341","n/e","0","3","n/e","1325"
"BZN|IT-South","16.04.2016 02:00 - 16.04.2016 03:00 (CET)","101","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66","0","n/e","n/e","348","n/e","0","3","n/e","1328"
"BZN|IT-South","16.04.2016 03:00 - 16.04.2016 04:00 (CET)","100","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","41","0","n/e","n/e","335","n/e","0","3","n/e","1361"
"BZN|IT-South","16.04.2016 04:00 - 16.04.2016 05:00 (CET)","102","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","0","n/e","n/e","327","n/e","0","3","n/e","1225"
"BZN|IT-South","16.04.2016 05:00 - 16.04.2016 06:00 (CET)","101","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","3","n/e","n/e","321","n/e","0","3","n/e","1153"
"BZN|IT-South","16.04.2016 06:00 - 16.04.2016 07:00 (CET)","101","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","3","n/e","n/e","320","n/e","24","2","n/e","1039"
"BZN|IT-South","16.04.2016 07:00 - 16.04.2016 08:00 (CET)","98","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","3","n/e","n/e","319","n/e","371","2","n/e","1129"
"BZN|IT-South","16.04.2016 08:00 - 16.04.2016 09:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","14","n/e","n/e","345","n/e","988","2","n/e","982"
"BZN|IT-South","16.04.2016 09:00 - 16.04.2016 10:00 (CET)","97","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","48","n/e","n/e","343","n/e","1560","2","n/e","877"
"BZN|IT-South","16.04.2016 10:00 - 16.04.2016 11:00 (CET)","95","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","14","n/e","n/e","326","n/e","1916","2","n/e","1000"
"BZN|IT-South","16.04.2016 11:00 - 16.04.2016 12:00 (CET)","93","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","70","13","n/e","n/e","310","n/e","2105","3","n/e","1025"
"BZN|IT-South","16.04.2016 12:00 - 16.04.2016 13:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71","13","n/e","n/e","306","n/e","2212","2","n/e","1005"
"BZN|IT-South","16.04.2016 13:00 - 16.04.2016 14:00 (CET)","82","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","13","n/e","n/e","311","n/e","2189","2","n/e","1004"
"BZN|IT-South","16.04.2016 14:00 - 16.04.2016 15:00 (CET)","86","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","11","n/e","n/e","306","n/e","2023","2","n/e","1062"
"BZN|IT-South","16.04.2016 15:00 - 16.04.2016 16:00 (CET)","85","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","11","n/e","n/e","314","n/e","1715","3","n/e","1113"
"BZN|IT-South","16.04.2016 16:00 - 16.04.2016 17:00 (CET)","89","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","11","n/e","n/e","336","n/e","1331","3","n/e","1057"
"BZN|IT-South","16.04.2016 17:00 - 16.04.2016 18:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","13","n/e","n/e","335","n/e","702","3","n/e","1117"
"BZN|IT-South","16.04.2016 18:00 - 16.04.2016 19:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","14","n/e","n/e","343","n/e","211","2","n/e","1097"
"BZN|IT-South","16.04.2016 19:00 - 16.04.2016 20:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","140","149","n/e","n/e","371","n/e","10","3","n/e","1220"
"BZN|IT-South","16.04.2016 20:00 - 16.04.2016 21:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","151","n/e","n/e","375","n/e","0","3","n/e","1466"
"BZN|IT-South","16.04.2016 21:00 - 16.04.2016 22:00 (CET)","93","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","74","14","n/e","n/e","371","n/e","0","3","n/e","1581"
"BZN|IT-South","16.04.2016 22:00 - 16.04.2016 23:00 (CET)","93","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","13","n/e","n/e","351","n/e","0","3","n/e","1669"
"BZN|IT-South","16.04.2016 23:00 - 17.04.2016 00:00 (CET)","92","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","13","n/e","n/e","338","n/e","0","3","n/e","1733"
"BZN|IT-South","17.04.2016 00:00 - 17.04.2016 01:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","0","n/e","n/e","355","n/e","0","3","n/e","1627"
"BZN|IT-South","17.04.2016 01:00 - 17.04.2016 02:00 (CET)","95","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","0","n/e","n/e","343","n/e","0","2","n/e","1531"
"BZN|IT-South","17.04.2016 02:00 - 17.04.2016 03:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","0","n/e","n/e","349","n/e","0","2","n/e","1508"
"BZN|IT-South","17.04.2016 03:00 - 17.04.2016 04:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","0","n/e","n/e","338","n/e","0","3","n/e","1511"
"BZN|IT-South","17.04.2016 04:00 - 17.04.2016 05:00 (CET)","93","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","0","n/e","n/e","330","n/e","0","3","n/e","1460"
"BZN|IT-South","17.04.2016 05:00 - 17.04.2016 06:00 (CET)","94","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","0","n/e","n/e","337","n/e","0","3","n/e","1531"
"BZN|IT-South","17.04.2016 06:00 - 17.04.2016 07:00 (CET)","93","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","51","1","n/e","n/e","328","n/e","24","3","n/e","1544"
"BZN|IT-South","17.04.2016 07:00 - 17.04.2016 08:00 (CET)","98","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","3","n/e","n/e","324","n/e","303","3","n/e","1408"
"BZN|IT-South","17.04.2016 08:00 - 17.04.2016 09:00 (CET)","99","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","14","n/e","n/e","321","n/e","867","3","n/e","1388"
"BZN|IT-South","17.04.2016 09:00 - 17.04.2016 10:00 (CET)","101","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","14","n/e","n/e","306","n/e","1389","3","n/e","1273"
"BZN|IT-South","17.04.2016 10:00 - 17.04.2016 11:00 (CET)","103","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","14","n/e","n/e","304","n/e","1878","3","n/e","1200"
"BZN|IT-South","17.04.2016 11:00 - 17.04.2016 12:00 (CET)","103","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","110","14","n/e","n/e","289","n/e","2127","3","n/e","1124"
"BZN|IT-South","17.04.2016 12:00 - 17.04.2016 13:00 (CET)","100","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","14","n/e","n/e","284","n/e","2191","3","n/e","1069"
"BZN|IT-South","17.04.2016 13:00 - 17.04.2016 14:00 (CET)","99","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","13","n/e","n/e","281","n/e","2207","3","n/e","1058"
"BZN|IT-South","17.04.2016 14:00 - 17.04.2016 15:00 (CET)","96","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","33","n/e","n/e","256","n/e","2063","3","n/e","914"
"BZN|IT-South","17.04.2016 15:00 - 17.04.2016 16:00 (CET)","93","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","35","33","n/e","n/e","258","n/e","1742","3","n/e","904"
"BZN|IT-South","17.04.2016 16:00 - 17.04.2016 17:00 (CET)","87","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","225","64","n/e","n/e","262","n/e","1128","3","n/e","853"
"BZN|IT-South","17.04.2016 17:00 - 17.04.2016 18:00 (CET)","87","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","238","65","n/e","n/e","268","n/e","524","3","n/e","931"
"BZN|IT-South","17.04.2016 18:00 - 17.04.2016 19:00 (CET)","81","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","240","66","n/e","n/e","298","n/e","168","3","n/e","921"
"BZN|IT-South","17.04.2016 19:00 - 17.04.2016 20:00 (CET)","87","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","331","66","n/e","n/e","324","n/e","4","3","n/e","996"
"BZN|IT-South","17.04.2016 20:00 - 17.04.2016 21:00 (CET)","86","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","349","200","n/e","n/e","350","n/e","0","3","n/e","1013"
"BZN|IT-South","17.04.2016 21:00 - 17.04.2016 22:00 (CET)","86","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","465","203","n/e","n/e","340","n/e","0","3","n/e","1108"
"BZN|IT-South","17.04.2016 22:00 - 17.04.2016 23:00 (CET)","87","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","460","146","n/e","n/e","345","n/e","0","3","n/e","1228"
"BZN|IT-South","17.04.2016 23:00 - 18.04.2016 00:00 (CET)","86","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","97","68","n/e","n/e","344","n/e","0","3","n/e","1354"
"BZN|IT-South","18.04.2016 00:00 - 18.04.2016 01:00 (CET)","101","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","199","63","n/e","n/e","357","n/e","0","3","n/e","1545"
"BZN|IT-South","18.04.2016 01:00 - 18.04.2016 02:00 (CET)","103","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","61","n/e","n/e","347","n/e","0","2","n/e","1581"
"BZN|IT-South","18.04.2016 02:00 - 18.04.2016 03:00 (CET)","101","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","60","n/e","n/e","353","n/e","0","2","n/e","1494"
"BZN|IT-South","18.04.2016 03:00 - 18.04.2016 04:00 (CET)","103","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","76","60","n/e","n/e","359","n/e","0","3","n/e","1423"
"BZN|IT-South","18.04.2016 04:00 - 18.04.2016 05:00 (CET)","103","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","77","60","n/e","n/e","365","n/e","0","3","n/e","1403"
"BZN|IT-South","18.04.2016 05:00 - 18.04.2016 06:00 (CET)","102","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","60","n/e","n/e","404","n/e","0","3","n/e","1403"
"BZN|IT-South","18.04.2016 06:00 - 18.04.2016 07:00 (CET)","100","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","345","58","n/e","n/e","413","n/e","12","3","n/e","1339"
"BZN|IT-South","18.04.2016 07:00 - 18.04.2016 08:00 (CET)","93","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","415","62","n/e","n/e","415","n/e","176","2","n/e","1271"
"BZN|IT-South","18.04.2016 08:00 - 18.04.2016 09:00 (CET)","94","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","450","73","n/e","n/e","398","n/e","442","2","n/e","994"
"BZN|IT-South","18.04.2016 09:00 - 18.04.2016 10:00 (CET)","94","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","446","73","n/e","n/e","407","n/e","760","2","n/e","659"
"BZN|IT-South","18.04.2016 10:00 - 18.04.2016 11:00 (CET)","93","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","53","76","n/e","n/e","403","n/e","1051","2","n/e","556"
"BZN|IT-South","18.04.2016 11:00 - 18.04.2016 12:00 (CET)","93","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","77","n/e","n/e","373","n/e","1299","3","n/e","596"
"BZN|IT-South","18.04.2016 12:00 - 18.04.2016 13:00 (CET)","100","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","14","n/e","n/e","360","n/e","1498","2","n/e","666"
"BZN|IT-South","18.04.2016 13:00 - 18.04.2016 14:00 (CET)","99","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69","12","n/e","n/e","355","n/e","1517","2","n/e","688"
"BZN|IT-South","18.04.2016 14:00 - 18.04.2016 15:00 (CET)","95","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69","32","n/e","n/e","340","n/e","1631","3","n/e","656"
"BZN|IT-South","18.04.2016 15:00 - 18.04.2016 16:00 (CET)","88","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","32","n/e","n/e","351","n/e","1122","3","n/e","638"
"BZN|IT-South","18.04.2016 16:00 - 18.04.2016 17:00 (CET)","95","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","63","n/e","n/e","360","n/e","997","3","n/e","570"
"BZN|IT-South","18.04.2016 17:00 - 18.04.2016 18:00 (CET)","95","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","64","n/e","n/e","343","n/e","621","3","n/e","502"
"BZN|IT-South","18.04.2016 18:00 - 18.04.2016 19:00 (CET)","88","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","114","64","n/e","n/e","352","n/e","202","3","n/e","540"
"BZN|IT-South","18.04.2016 19:00 - 18.04.2016 20:00 (CET)","88","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","460","64","n/e","n/e","390","n/e","13","3","n/e","534"
